-10
-1599
-63
-19
1314
-5
-1207
-7
-1
-3
-19
-1
3498
-58
975
-4544
-21
-1
-39
-37
-44
-856
-56
-52
-2426
-1
-7
-756
2892
-3751
-22
-1479
