-7,26,0,8,-3,-17,-9,7,-3,23,5,-20,-7,-14,-12,-7,1,-42,0,-6,-1,-1,12,6,-2,-1,-18,-11,1,-26,-3,-33,31,4,-3,20,5,5,-6,-12,1,-4,21,2,1,-3,7,-8,-1,4,-2,-5,4,-6,10,2,3,1,-7,-10,13,0,3,-7
-7,4,-2,7,-2,-5,-2,6,-4,-78,1,-16,-10,-6,14,2,-4,-61,-2,-31,4,-2,-79,-7,5,1,-11,-17,4,-54,2,15,-6,0,7,-54,6,-3,-4,33,-6,-2,5,-8,0,1,8,-20,-8,-3,3,7,-3,0,-10,-3,-4,2,0,-47,-21,-2,8,-1
0,3,3,5,-6,2,11,3,-6,19,-5,-19,-7,-2,-24,-1,-6,-6,-2,-11,-5,-1,-7,2,-2,-6,-19,-1,-1,-8,2,9,15,-6,-4,3,-6,0,-4,12,-2,6,13,-8,2,-4,-5,-5,6,5,-6,-4,7,3,15,-8,-2,3,6,27,2,-4,0,-7
6,-20,-5,6,4,-32,-19,-8,3,7,4,-18,-14,-9,-5,-8,-6,-6,-5,-7,7,2,14,-6,1,-6,-36,-17,0,7,4,28,-7,1,4,-7,-1,1,-2,-9,-1,-6,7,8,8,0,-5,-9,2,3,-2,7,5,3,-12,0,-6,-2,1,-18,19,1,17,-16
5,-50,-4,-7,5,-22,-10,5,-4,10,5,-7,-35,-25,-11,-8,5,-68,-1,-20,5,-2,15,-5,-6,5,-3,-12,-8,-22,-3,-62,19,-3,-6,10,5,-4,4,-11,6,4,0,-6,-6,-4,2,-13,-4,7,7,0,5,3,16,-3,6,-2,-4,-2,-11,7,-15,0
4,-7,5,6,6,-29,-22,-8,6,-71,-3,-122,-14,-7,-8,-3,-8,-1,-1,-11,1,4,-46,-2,4,-1,-97,31,2,-13,3,-11,-20,-6,4,-11,-6,6,-1,1,0,8,-28,1,-3,-6,1,-12,5,0,0,5,-2,1,2,6,3,-7,-1,-10,-75,-4,-16,-1
-3,-4,-3,7,4,1,2,7,-1,-7,7,4,0,-6,-7,-4,0,0,-4,-5,6,6,-7,-2,1,4,-6,-2,2,-5,8,-4,-8,-1,7,-1,-2,-2,-7,-6,-3,-1,0,-3,7,5,4,-4,7,-5,8,-5,-2,4,-2,-1,8,-4,8,-7,-8,-3,-2,-8
6,6,-4,-4,-4,18,17,0,3,-37,-1,-15,-26,-23,-29,-4,-3,12,3,40,-2,-5,-5,7,5,5,-38,-43,-1,-18,-5,-27,6,4,6,1,-3,5,-7,-2,-7,-6,9,6,-7,5,-2,-1,-2,-6,1,8,0,2,6,-2,-1,0,1,8,-28,0,-10,4
-1,-28,6,-4,-5,-5,-9,1,-5,-76,-3,-11,-3,-9,-2,-6,4,-50,5,-19,3,-1,-53,-1,1,-6,1,-7,-3,-35,-5,35,12,4,-6,-37,-2,1,-4,4,1,-6,16,5,-4,-4,5,-11,-4,6,-1,4,2,1,4,6,-6,-5,-2,-30,-41,2,14,5
2,7,7,-1,2,33,18,8,5,-25,-3,-10,-6,4,2,2,-3,4,-7,2,-6,5,-19,2,7,-6,-5,3,-6,-8,4,-63,-11,4,-4,1,8,-7,1,5,4,-6,-2,-7,-4,-4,3,-4,-1,-5,-3,-7,-8,5,2,-8,-5,-6,-1,-4,-4,-1,-7,-3
