-15
44
-69
-30
-8
-9
-6
30
7
-14
-66
-10
50
-18
-18
-83
4
-1
-16
-46
-3
-12
-44
-8
4
-32
-30
-17
4
51
-71
5
-2
18
-20
-4
-21
52
-6
-24
-78
-16
11
11
-18
-9
-10
9
14
-1
2
-2
-16
-32
-14
-6
-16
11
23
-12
-13
-24
-35
-32
-58
0
-21
11
14
-8
-18
-20
42
-63
-87
-57
-1
15
5
39
7
1
46
-6
-75
2
-22
-3
-14
-4
2
-10
-25
-33
-14
-38
0
-7
-12
-9
-22
-18
-27
-10
-100
-1
-35
-103
-1
-19
-27
-17
-102
-72
5
-8
-24
-7
-6
-33
-17
-5
-9
-7
-19
-14
0
-72
-16
-17
-11
-39
-29
-10
2
48
-41
-17
-15
-13
-19
-3
3
-28
-1
-2
18
1
3
10
10
-13
-23
-21
-7
8
-18
-5
13
-20
-5
-29
-8
60
40
-2
-4
-20
-33
-18
-15
27
9
-14
1
-7
0
8
-15
-47
-4
-21
-23
-61
-8
27
27
-3
-57
-26
-15
3
-2
5
-39
-55
5
-18
6
-23
7
-22
7
-6
-54
-32
4
-39
-2
64
-54
-3
-1
22
-17
-18
-19
-6
5
38
-17
22
-18
-24
-80
-1
-18
-65
40
10
-21
42
40
3
-3
20
-14
-1
13
-11
-19
-18
-43
-5
6
34
-8
-5
-37
-10
-3
-32
-4
-16
-2
9
