8,-7,-1,-6,8,9,0,8,-16,11,-8,-5,-6,10,21,-4,-7,5,10,-7,-3,3,-6,1,-13,5,-1,-4,-7,2,3,12,-5,6,2,-7,4,6,6,-4,1,5,-6,5,-8,-7,4,-1,7,5,11,3,5,7,-8,-2,-5,-58,5,-8,7,3,7,16
6,3,3,-7,-1,-15,8,3,1,-7,0,-1,-5,-10,-16,6,11,-8,-29,-5,-10,-23,-3,8,3,-11,1,-1,3,-6,0,-7,0,-5,-15,-7,4,-7,-11,-5,-4,2,2,2,1,5,-4,-6,2,-35,20,-7,-5,3,-17,7,-1,4,-27,-2,-6,0,-7,-27
6,5,-2,-7,8,-6,-3,-5,8,-3,-5,4,2,-3,-15,4,7,-5,16,0,8,-9,2,11,11,-6,7,-1,-5,-5,2,-4,3,-3,-6,6,5,4,-8,1,3,-6,-5,3,-2,7,4,4,-2,-9,22,-4,3,-5,0,-5,3,-10,-4,-1,3,1,1,-11
-5,6,0,-2,-1,-1,6,-2,-8,16,5,-3,-7,0,-1,3,-5,5,-32,6,-18,-15,-6,1,-18,-1,3,-6,-2,-4,1,-5,-4,-1,-5,-1,8,0,-10,-4,-9,2,1,7,6,3,-1,-3,0,-6,13,-2,4,0,-8,7,-2,-11,-16,-5,6,3,3,-11
8,-5,5,7,-5,-63,2,-4,1,-77,-1,-1,-1,-77,-43,-6,-10,6,-26,0,-15,-8,-37,5,19,-15,4,15,4,-1,7,-85,-2,12,12,-5,1,-8,-1,-26,-34,8,7,1,-7,5,11,-4,-6,-1,-37,-2,-4,4,-38,-3,-22,-12,13,28,7,0,-5,-2
-7,5,7,-8,4,-37,1,3,10,-66,3,14,-2,-38,-41,-5,-3,8,-5,4,28,10,-5,-1,-97,-3,2,27,3,8,7,-27,15,-12,-10,1,-4,7,-23,13,2,-3,-7,-3,-3,-5,17,-6,7,-41,-33,-13,8,-2,7,-8,6,3,-61,18,0,-4,-7,18
-1,-7,4,-3,-5,2,7,8,-16,1,4,0,1,1,-125,2,2,-1,-42,4,-68,-80,-5,-14,-9,-7,-1,7,0,5,-1,3,0,6,-17,-3,-5,-7,-3,-2,-7,6,-5,2,8,-5,5,8,4,-101,-4,-1,-3,-2,-8,-6,-2,-11,-15,-2,-5,-7,-7,0
5,-7,4,8,-6,3,2,3,-4,5,-6,8,-5,-2,14,5,6,3,-20,-5,14,17,24,3,-35,-12,-3,-13,5,4,-7,-8,10,-20,-19,0,-6,-7,-3,0,3,-3,1,4,0,8,25,7,5,12,-11,-11,5,-1,7,2,9,-26,21,6,0,4,-7,17
-7,7,-1,-1,4,-83,8,-1,-39,-74,8,-4,-7,-73,-39,8,7,5,24,-8,-14,6,-8,5,9,-20,2,-22,-7,8,0,-84,-1,-26,-28,-5,7,-6,-63,-16,-2,-3,-8,2,-1,2,-2,-2,3,-65,-23,-13,5,3,-1,-1,1,4,-74,-1,-1,-4,4,13
1,0,-6,5,-8,-15,-1,8,-29,-33,3,-6,-4,-13,-31,0,4,0,-35,1,16,-6,18,-1,13,-13,6,8,-6,-5,0,-17,-1,-10,-21,-2,-5,-2,-13,-7,5,0,-1,0,-3,-3,-8,-7,-3,-8,-12,-7,2,-2,3,-1,1,-6,-10,4,-6,2,3,3
8,-4,6,8,-5,-26,2,-4,-37,-22,0,-12,-7,-30,-45,-8,-17,3,4,-1,-13,23,-17,2,-23,4,5,-92,-1,5,-1,-14,-7,1,3,-8,5,-2,-4,-12,0,7,4,4,-4,-6,-4,-2,-8,-30,-35,-7,-6,4,-11,2,-6,0,-8,-11,-6,7,3,7
6,2,3,-1,6,-18,-7,4,-24,-37,2,2,-3,-8,-60,-5,0,6,-18,-8,-6,-40,-2,-21,15,-9,2,19,-3,-2,-7,-15,-1,0,-29,2,-2,-2,-13,-8,3,0,7,1,-1,-2,1,-2,-1,-78,-13,-2,-4,5,-20,2,-2,-23,-61,-8,6,-2,-5,-13
-7,-3,-5,-2,3,-10,4,8,23,-15,2,0,2,-7,9,1,-9,2,35,-1,4,13,-1,1,17,5,-1,-8,-2,-7,3,-5,2,-3,2,7,-6,-3,-14,2,3,3,-4,-5,-2,7,-1,2,4,-20,-10,-2,-4,6,5,0,-1,18,-8,-2,2,3,-3,2
7,2,-1,4,-4,-1,3,1,1,-40,5,4,-4,0,-23,0,12,5,-16,-8,4,1,4,10,-25,-9,3,1,0,-7,4,-4,0,6,0,-4,6,-1,-2,-11,-10,2,7,-3,-2,-3,-9,-7,-5,0,-21,-10,4,-3,8,-1,27,16,-4,2,7,6,3,-1
4,-5,3,3,-5,17,8,-7,-33,22,1,-4,2,6,38,-8,-9,-5,-14,-4,-6,-18,-10,-9,-44,12,-2,-6,8,-4,-3,4,-5,24,5,-6,-6,5,22,-3,-16,2,3,0,4,4,-10,-8,-5,-15,-39,11,8,1,-4,0,-5,25,24,-5,-7,-1,-4,25
