-4,-6,-4,-7,-68,-36,-6,7,-7,4,12,8,6,5,2,0,23,12,-2,-16,7,-7,4,-5,1,27,-2,-13,8,-105,0,1,-6,-3,-1,2,-2,3,-5,1,-19,1,-8,6,-2,7,15,14,1,-21,-4,7,3,-4,3,3,16,5,1,16,1,14,28,-35
6,6,-15,-2,29,20,-15,-17,-6,5,-26,-18,-2,0,3,-2,5,-17,7,-14,-5,8,-5,-3,5,-28,2,-18,-4,-60,-7,1,1,2,5,-5,-1,8,6,3,34,5,8,3,35,29,-15,-27,27,-22,-5,-26,3,-2,0,-7,70,2,3,-8,-25,3,-11,30
-6,-6,4,-3,-97,-9,2,4,-1,-1,-7,-4,-2,-3,-5,5,22,-19,0,-6,3,8,-5,6,4,6,7,8,4,-20,7,-2,-6,5,1,-7,-5,5,-5,-5,-8,-7,7,0,9,12,0,-15,17,-9,-2,-19,5,3,-8,-6,28,-1,-7,-36,17,5,-10,-34
5,-1,-25,-3,6,-21,-17,13,3,-5,6,18,-7,-7,6,5,14,-9,3,12,-3,7,-6,-5,7,12,6,-1,27,-83,-7,-8,7,4,-6,1,4,-23,3,-7,-102,7,2,1,-58,-48,5,-56,-43,11,-4,-36,-7,2,-1,-2,-53,-5,3,-25,-16,14,-13,-28
8,8,-6,-2,-12,-7,-20,-10,-5,6,7,-12,-1,1,-3,-1,7,18,-5,4,-6,-7,4,-6,4,-3,-4,-6,-12,-68,-7,-8,0,4,6,-4,2,-26,4,-2,0,4,-8,0,1,2,2,-16,-2,-11,8,-16,-1,4,2,5,5,1,2,-10,-22,14,34,1
5,5,-2,-2,-2,-16,-34,-1,-4,-5,-5,-4,-7,4,3,8,18,-11,0,-12,3,-6,-4,4,1,-12,-2,1,15,-18,-8,1,3,5,-1,0,-8,-39,2,-2,8,2,0,3,-33,-43,3,-15,-27,-3,-5,2,-5,7,-5,-6,-50,-1,4,-53,1,-19,-3,39
6,-6,-9,-7,-21,5,-26,-11,8,4,-10,-10,-2,4,-6,-3,13,-14,-6,-12,7,-4,-4,-7,-7,4,-3,9,-8,-47,7,1,-6,-2,-5,4,0,-1,4,-3,4,-6,0,-7,1,23,-24,12,20,-3,-2,4,-6,-4,4,-6,-26,-6,-8,-33,-4,-20,-28,10
1,-4,-2,-3,-44,-37,9,-6,3,-5,2,-15,-7,-3,-8,5,0,13,-5,10,2,-6,-7,-2,5,19,-3,-35,4,-4,-7,-4,-4,6,1,-5,-6,-4,-8,1,8,-3,-7,-5,8,-21,-32,-21,-30,-8,2,-7,-7,3,-1,0,-9,-5,6,-18,-26,14,-1,-13
-3,1,12,-5,-8,-12,10,10,5,6,9,10,-6,1,3,3,12,9,5,13,2,-3,-2,5,-5,9,-6,-6,13,30,4,4,-4,3,-2,-3,4,14,2,0,-10,-3,3,4,-14,-40,12,-17,-32,13,-8,3,-1,-8,-4,-1,-43,-1,4,12,7,15,12,-11
-7,3,-10,8,2,7,0,-14,3,-1,-5,-5,-4,1,1,5,17,2,8,-7,3,6,1,3,1,-5,6,-27,13,-36,5,-6,4,0,-2,-5,-5,6,-4,-3,-56,3,-6,0,-42,-23,2,-22,-11,-28,-2,-5,-2,-6,3,-1,-29,-5,-3,-1,-4,-1,-5,-1
-7,7,-3,5,2,4,0,-5,-4,3,1,-2,-4,-6,2,-5,3,2,-6,-8,2,4,-7,0,6,5,-6,-7,4,17,-1,3,7,4,5,0,6,-14,4,6,13,-7,-5,-4,14,16,2,11,14,-21,5,1,6,-1,2,-2,14,-3,0,-9,8,4,-4,7
-8,6,6,-7,-4,-20,15,10,-4,-3,4,5,6,5,2,-2,6,2,6,5,6,5,0,4,5,4,1,-24,6,28,3,2,0,-6,4,-4,-3,13,-1,5,-15,-6,7,-2,-24,-46,9,-22,-43,4,4,-9,0,7,-4,-7,-52,-5,7,0,-3,15,6,-7
8,-7,-14,0,5,-22,11,-21,3,-5,-10,-26,-8,2,-5,-5,-5,-12,8,-19,7,-8,-1,0,-5,-20,-7,-35,-16,5,4,1,0,2,-7,3,4,-19,-1,-8,6,-6,6,8,-24,-31,-5,-26,-16,-9,6,-19,-4,-2,5,7,-36,-1,-3,-12,2,-18,-8,33
-5,-3,7,1,-15,-17,31,25,-3,5,-3,-6,-1,-1,1,6,-11,-4,-5,-13,6,3,5,7,-7,-11,-3,-8,-5,-29,1,0,-7,-7,-5,2,-6,7,7,-6,-8,-4,-3,-8,-8,-9,1,-1,-8,-1,3,-2,-4,-2,3,-1,-1,-8,2,-7,-5,16,-9,-25
-4,-3,8,7,0,3,-13,-13,5,-6,-15,15,-1,-8,0,-3,6,-11,-4,-5,0,3,-6,-1,-2,-21,-4,-16,-2,14,-1,-1,6,-2,-5,-2,2,-14,4,-1,-67,6,-3,4,-127,-36,-17,-124,-10,-5,-3,-32,-6,-7,-7,-8,-115,-5,4,-19,-11,36,-9,-1
-6,3,4,-7,-1,-10,0,-3,7,-6,-2,0,6,4,2,-7,23,5,-1,-1,-2,-5,-7,-1,4,-31,-4,-8,19,26,-8,-5,0,-5,0,7,1,-51,-4,-2,-11,3,-5,-5,-16,-20,10,-60,-44,20,-3,-3,2,1,-2,-5,-35,0,7,-6,-8,8,4,13
-2,-4,0,-8,1,-8,11,3,2,-4,5,1,-5,5,-6,7,3,6,5,-2,0,-4,0,2,-4,9,-4,-4,5,29,-4,3,0,-4,-6,-2,0,2,-5,-1,-20,-8,-5,4,-19,-21,-3,14,-24,-5,0,16,6,-4,-7,-1,-23,8,-3,6,4,-5,1,-3
-6,-6,-4,6,-33,-26,-11,7,8,1,12,3,-8,-3,-7,4,27,16,4,-15,-8,2,4,5,-1,24,1,-18,14,-109,0,-3,2,-1,-7,5,6,-7,2,7,-4,-6,2,1,-5,0,20,11,-6,-11,6,7,-7,-7,8,-7,-22,2,3,15,3,14,26,-14
2,-7,-8,2,-14,-12,3,11,-4,-3,1,2,6,-8,4,-8,-6,2,-6,16,-3,8,6,-7,4,6,8,-12,0,-16,5,6,-8,-1,0,-2,0,-53,-1,1,-11,1,-2,-2,-29,-34,-39,12,-50,9,-2,4,7,0,0,0,-40,-7,-3,3,-7,-11,3,-16
3,2,-21,-4,-126,-125,20,-7,2,-1,-7,18,-4,7,-6,7,3,-29,7,15,-5,3,1,7,-4,1,3,-6,-15,-70,7,3,-6,-5,-2,-4,-6,0,-6,0,-26,-4,-2,7,-17,-29,-21,-37,-34,5,-1,1,-5,-3,7,-5,-19,-7,-1,-30,-23,20,12,-9
0,-5,3,1,-9,-5,-5,-2,-4,-2,-10,-4,1,3,-3,3,-2,-11,-4,-2,0,4,5,5,7,-14,2,-1,0,-23,-3,5,-2,7,1,0,3,3,3,1,-6,-2,4,-4,0,-3,-3,-21,1,-10,6,-12,-1,7,4,-6,14,-8,0,-3,-2,4,-3,-3
-2,-5,12,3,-4,-9,-67,11,5,4,5,17,5,-3,0,-6,-68,-42,-4,-4,6,-2,-5,1,-7,-8,-6,15,-42,27,-4,3,4,2,3,-2,-6,-5,-7,1,-4,-4,6,6,-17,-2,-25,34,-3,-2,7,7,-3,-1,-2,3,-78,3,7,-34,27,-21,-27,-18
-4,-1,18,-8,-8,-10,24,17,-4,1,14,7,7,3,0,-4,18,23,2,22,-7,-5,-4,3,-1,11,-3,-36,22,57,3,4,0,4,-4,-6,3,29,-6,-7,-20,3,-1,5,-22,-60,23,-32,-55,17,6,-5,4,-5,4,-4,-40,2,5,25,-4,24,22,-17
