-1350
2329
-1199
-2295
62
-1801
-1069
-1475
542
2817
5005
520
5564
-1344
-9188
-2242
-1660
-1031
-2878
-3354
215
-492
8526
-709
4693
29
104
-2094
-185
519
-1103
708
130
-3176
820
-2305
2485
2895
1152
-4898
18
4347
4759
-4286
-1315
-1409
-2656
1186
515
-3424
-1059
-1822
-1223
-749
-2401
-3891
4643
3537
-621
-5103
3473
-1281
-3498
1416
-1408
-2991
-1037
-4512
-5316
2600
-7
-2356
1199
2978
3979
-3018
-3565
-160
-3340
-2858
2444
-764
-3434
-229
-848
149
1980
-707
2514
2809
883
-2908
-2263
-418
-2509
-3945
2672
-192
-2631
-2257
-1265
1321
2226
-4761
1371
2272
-1302
-3022
-898
413
-1931
-2221
2026
2017
-1389
-1288
-1344
-384
2073
-2315
2508
-704
2904
-306
539
-1016
-232
-1782
