3,2,4,0,0,-2,22,7,-5,5,-1,-2,-9,22,-8,-2,2,7,15,-1,-3,0,-1,8,6,-4,13,4,-4,-32,-2,-7,17,-1,9,3,1,23,-1,-3,-4,-7,0,7,26,-1,-2,5,-33,3,-74,-6,-11,-43,19,4,3,7,4,-22,-38,-3,-14,4
3,0,-3,-2,-6,7,8,-6,-2,6,-4,-6,10,-26,-12,-7,-1,8,9,-1,-1,4,-8,2,-5,-7,1,-21,-20,37,-7,-4,12,1,39,37,-2,52,9,0,6,-5,-4,4,33,-4,-22,-6,-12,0,-70,-19,0,-47,-23,5,2,-8,-7,-17,-29,-5,9,5
4,-2,-20,-5,6,0,18,-7,7,6,-5,13,4,-16,13,5,1,6,22,-5,-6,0,-7,6,7,2,10,-111,-2,-6,-78,0,24,-2,16,1,-10,13,12,6,-7,-6,-4,7,-1,7,-11,3,-58,-1,-17,6,12,-13,0,0,-6,-6,4,-11,0,7,11,-7
-4,-1,12,-5,3,-7,10,3,1,4,-2,1,-10,5,0,5,7,4,-17,5,7,-6,-88,-4,6,-8,-10,26,-14,6,56,0,-2,2,-5,2,2,4,3,-3,4,8,7,2,29,-3,-12,1,37,7,-110,-42,44,-127,-22,4,-1,4,-4,-24,-22,-2,-1,-5
3,-5,13,-6,3,-6,2,-1,-5,-4,2,-4,-5,7,4,-2,-3,-5,3,2,-3,-6,-18,-5,-7,-3,-8,-2,6,-8,-5,-1,-21,3,-4,15,-5,2,8,-4,1,-5,5,-2,9,-4,2,7,11,-1,-6,6,3,-5,-2,7,3,8,5,-8,-9,-7,-12,2
-7,2,6,8,3,-5,6,-8,2,0,7,-2,15,31,4,1,3,-4,-14,-5,5,8,2,-4,7,-5,1,26,-1,-48,-4,-6,16,1,31,-8,9,21,3,-7,2,7,2,7,-1,4,-16,-2,-54,-1,-17,-16,-74,-12,-3,-1,-3,1,8,4,-14,-5,9,-1
-2,6,2,-5,4,8,28,-6,4,-7,4,-15,-2,33,6,8,-7,-6,1,4,-7,5,-1,3,6,-1,16,2,7,-21,-40,1,-2,1,34,2,-11,35,-10,7,-5,2,5,11,-8,-2,-8,-5,-39,3,-4,-26,-48,2,19,-1,-3,4,6,-21,-20,7,18,4
1,5,-3,-1,4,-3,12,5,-7,-6,1,-6,6,4,-2,-4,4,1,-1,7,0,5,-8,6,1,5,-2,-3,-5,-9,-11,-4,-7,7,17,14,-7,5,2,-5,3,6,-3,3,6,1,14,2,-9,8,-20,-16,8,-5,4,-7,3,-3,-4,-11,-8,-1,-8,6
-2,-1,4,7,-4,5,20,-8,-4,-4,7,-1,-3,12,12,-1,0,-3,-2,2,-7,7,12,6,2,4,13,-23,4,-111,-43,-8,18,-8,33,1,-4,37,-8,5,7,-5,1,-12,-15,-5,17,-7,-66,2,-3,-16,-58,0,16,4,-2,-1,4,-11,-13,0,-1,7
-1,0,9,-5,-5,6,27,-6,-7,-3,7,9,16,6,15,1,-8,-7,3,-1,0,6,-6,-1,-5,4,64,-49,36,0,-83,-3,-15,8,110,9,-13,67,0,-2,7,-2,-6,-2,5,-4,2,-6,-45,-1,126,-100,-77,127,41,4,-4,5,-1,82,-1,4,18,-4
1,5,-8,-3,-4,-6,2,-1,4,-3,-5,-1,-23,-4,2,-5,3,0,13,-6,4,-3,-20,8,-5,5,7,14,13,5,23,-4,6,0,17,1,3,12,-12,-5,2,-2,-3,-7,-4,-2,3,3,18,7,-17,-46,13,-31,15,3,1,-2,5,-10,-17,7,5,4
7,3,-4,-2,4,0,-8,7,-8,6,-9,5,29,-62,-4,5,3,1,9,-6,6,-6,-8,-3,0,-2,-1,1,-23,62,9,-3,-1,-4,-29,2,5,-19,-3,6,2,4,-2,-12,13,6,8,-6,7,-2,22,-2,17,16,-2,-6,3,-5,-3,4,13,-8,-15,-8
-6,2,-1,8,-6,3,0,-3,-7,7,8,5,-16,30,15,-7,-5,-3,-14,3,7,-8,-36,-5,8,-1,-11,24,14,5,14,4,4,0,15,-1,7,4,5,-8,4,-4,-6,11,5,3,-15,-5,22,3,-28,-26,15,-11,-24,-2,-4,-3,-1,-12,-13,7,1,-5
4,1,2,-2,7,1,-3,-1,-7,6,-1,3,0,16,-1,1,-1,-1,9,1,1,-4,6,-5,-4,-3,2,-8,5,-36,3,2,8,5,-3,7,2,-3,0,1,-8,6,5,11,1,6,12,0,-1,-5,2,-7,-3,3,6,6,-3,3,-3,5,5,1,4,-4
5,0,11,0,-3,2,8,-2,-4,-7,-14,-2,-16,-12,-12,-7,0,-5,-7,-1,5,-3,-58,3,6,2,-1,10,-3,1,63,-8,-4,-4,-9,11,-4,5,-4,-7,-1,6,2,-14,5,5,0,5,33,4,-127,-29,44,-126,-9,1,8,-6,0,-29,-20,6,13,-1
-8,4,16,-5,4,7,13,-6,-4,1,6,-9,2,3,3,4,6,6,-9,2,-2,3,-1,-2,8,-1,1,-14,5,-35,-28,-4,-13,-2,19,-22,-8,16,4,-2,-1,-1,-3,6,-5,4,11,1,-16,-5,-10,10,-18,-10,-1,5,6,6,2,-6,4,-7,0,-6
