-18
-35
-33
-36
-38
-3854
-16
-1
3754
-52
-60
-28
2520
1113
-3742
-1198
276
-1354
-35
-2122
-2
-9
-12
-43
-2636
-23
-63
-2326
-3614
-929
-1459
2827
