-33,-27,-78,20,-67,43,-58,-20,-14,-23,43,-39,-16,-4,-22,-62,3,68,59,-38,19,24,-27,-31,65,-2,78,48,56,49,58,58
19,-7,51,-46,35,18,31,-57,-53,-29,-37,0,9,39,-20,-91,15,26,28,-18,-71,-68,-37,-33,32,-65,10,4,-20,-10,-46,34
16,26,21,72,-27,-39,-53,16,-3,-35,56,53,34,0,-16,62,-22,-44,-38,7,-58,-21,31,25,-10,0,41,-13,3,-41,-39,-53
28,103,7,5,90,24,94,100,32,103,-10,-13,85,-17,65,98,67,71,-72,91,38,73,81,78,83,-2,17,79,-46,27,14,-29
-9,47,-85,-57,-65,6,-26,-9,-52,-41,-17,59,-11,-67,-58,-74,32,96,3,59,-33,20,12,-16,59,70,74,4,-40,55,6,54
114,57,62,-2,1,47,65,107,87,105,58,62,127,-16,70,106,106,15,-39,74,54,99,25,24,9,88,43,118,71,10,45,57
104,30,10,5,85,5,53,68,64,17,89,9,42,3,107,15,-1,-3,-83,18,23,95,23,59,78,16,12,-2,-77,8,46,1
27,100,38,75,103,96,71,45,-18,80,41,35,54,42,10,112,84,-2,-104,6,-39,76,-14,-13,60,38,78,109,-67,-86,21,11
